opportunity_id,created_date,department,region,customer_segment,converted,revenue
OPP-004218,2026-08-04,Northwest,West,SMB,False,0.0
OPP-004219,2026-08-04,Northwest,West,SMB,False,0.0
OPP-004220,2026-08-04,Northwest,West,SMB,False,0.0
OPP-004221,2026-08-04,Northwest,West,Enterprise,False,0.0
OPP-004222,2026-08-04,Northwest,West,SMB,True,773.84
OPP-004223,2026-08-04,Northwest,West,SMB,False,0.0
OPP-004224,2026-08-04,Northwest,West,SMB,True,889.08
OPP-004225,2026-08-04,Northwest,West,Mid-Market,True,1731.34
OPP-004226,2026-08-04,Northwest,West,SMB,True,772.85
OPP-004227,2026-08-04,Northwest,West,SMB,False,0.0
OPP-004228,2026-08-04,Northwest,West,SMB,False,0.0
OPP-004229,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004230,2026-08-04,Southwest,West,Enterprise,True,5459.08
OPP-004231,2026-08-04,Southwest,West,Mid-Market,False,0.0
OPP-004232,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004233,2026-08-04,Southwest,West,SMB,True,820.69
OPP-004234,2026-08-04,Southwest,West,Mid-Market,False,0.0
OPP-004235,2026-08-04,Southwest,West,Enterprise,False,0.0
OPP-004236,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004237,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004238,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004239,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004240,2026-08-04,Southwest,West,Mid-Market,False,0.0
OPP-004241,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004242,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004243,2026-08-04,Southwest,West,SMB,True,1318.55
OPP-004244,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004245,2026-08-04,Southwest,West,Mid-Market,False,0.0
OPP-004246,2026-08-04,Southwest,West,SMB,False,0.0
OPP-004247,2026-08-05,Northeast,East,Mid-Market,False,0.0
OPP-004248,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004249,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004250,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004251,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004252,2026-08-05,Northeast,East,SMB,True,1368.14
OPP-004253,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004254,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004255,2026-08-05,Northeast,East,Enterprise,False,0.0
OPP-004256,2026-08-05,Northeast,East,Mid-Market,False,0.0
OPP-004257,2026-08-05,Northeast,East,SMB,True,1729.35
OPP-004258,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004259,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004260,2026-08-05,Northeast,East,SMB,True,571.77
OPP-004261,2026-08-05,Northeast,East,SMB,False,0.0
OPP-004262,2026-08-05,Northeast,East,Mid-Market,False,0.0
OPP-004263,2026-08-05,Southeast,East,SMB,True,1491.28
OPP-004264,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004265,2026-08-05,Southeast,East,SMB,True,1051.1
OPP-004266,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004267,2026-08-05,Southeast,East,SMB,True,1264.39
OPP-004268,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004269,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004270,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004271,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004272,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004273,2026-08-05,Southeast,East,SMB,True,1103.24
OPP-004274,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004275,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004276,2026-08-05,Southeast,East,SMB,False,0.0
OPP-004277,2026-08-05,Southeast,East,Enterprise,False,0.0
OPP-004278,2026-08-05,Southeast,East,Mid-Market,False,0.0
OPP-004279,2026-08-05,Southeast,East,Mid-Market,False,0.0
OPP-004280,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004281,2026-08-05,Northwest,West,Enterprise,False,0.0
OPP-004282,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004283,2026-08-05,Northwest,West,Mid-Market,False,0.0
OPP-004284,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004285,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004286,2026-08-05,Northwest,West,Mid-Market,False,0.0
OPP-004287,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004288,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004289,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004290,2026-08-05,Northwest,West,SMB,True,677.61
OPP-004291,2026-08-05,Northwest,West,SMB,True,826.2
OPP-004292,2026-08-05,Northwest,West,SMB,True,842.22
OPP-004293,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004294,2026-08-05,Northwest,West,SMB,False,0.0
OPP-004295,2026-08-05,Northwest,West,SMB,True,1947.4
OPP-004296,2026-08-05,Northwest,West,Enterprise,False,0.0
OPP-004297,2026-08-05,Northwest,West,SMB,True,1532.23
OPP-004298,2026-08-05,Northwest,West,Mid-Market,False,0.0
OPP-004299,2026-08-05,Southwest,West,Mid-Market,True,2588.3
OPP-004300,2026-08-05,Southwest,West,SMB,False,0.0
OPP-004301,2026-08-05,Southwest,West,Mid-Market,False,0.0
OPP-004302,2026-08-05,Southwest,West,SMB,False,0.0
OPP-004303,2026-08-05,Southwest,West,SMB,True,892.81
OPP-004304,2026-08-05,Southwest,West,Mid-Market,False,0.0
OPP-004305,2026-08-05,Southwest,West,Mid-Market,False,0.0
OPP-004306,2026-08-05,Southwest,West,SMB,False,0.0
OPP-004307,2026-08-05,Southwest,West,SMB,False,0.0
OPP-004308,2026-08-05,Southwest,West,Enterprise,False,0.0
OPP-004309,2026-08-05,Southwest,West,Enterprise,False,0.0
OPP-004310,2026-08-05,Southwest,West,SMB,False,0.0
OPP-004311,2026-08-05,Southwest,West,Mid-Market,False,0.0
OPP-004312,2026-08-05,Southwest,West,SMB,True,608.82
OPP-004313,2026-08-05,Southwest,West,SMB,False,0.0
OPP-004314,2026-08-05,Southwest,West,Mid-Market,False,0.0
OPP-004315,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004316,2026-08-06,Northeast,East,SMB,True,857.09
OPP-004317,2026-08-06,Northeast,East,SMB,True,1247.84
OPP-004318,2026-08-06,Northeast,East,Mid-Market,True,2224.19
OPP-004319,2026-08-06,Northeast,East,Mid-Market,False,0.0
OPP-004320,2026-08-06,Northeast,East,Enterprise,True,10130.39
OPP-004321,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004322,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004323,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004324,2026-08-06,Northeast,East,SMB,True,853.0
OPP-004325,2026-08-06,Northeast,East,SMB,True,1035.46
OPP-004326,2026-08-06,Northeast,East,SMB,True,1214.48
OPP-004327,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004328,2026-08-06,Northeast,East,Enterprise,False,0.0
OPP-004329,2026-08-06,Northeast,East,Mid-Market,False,0.0
OPP-004330,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004331,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004332,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004333,2026-08-06,Northeast,East,SMB,True,479.21
OPP-004334,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004335,2026-08-06,Northeast,East,SMB,False,0.0
OPP-004336,2026-08-06,Southeast,East,Mid-Market,True,2072.21
OPP-004337,2026-08-06,Southeast,East,SMB,False,0.0
OPP-004338,2026-08-06,Southeast,East,SMB,False,0.0
OPP-004339,2026-08-06,Southeast,East,Enterprise,False,0.0
OPP-004340,2026-08-06,Southeast,East,Mid-Market,True,2726.44
OPP-004341,2026-08-06,Southeast,East,SMB,False,0.0
OPP-004342,2026-08-06,Southeast,East,Mid-Market,False,0.0
OPP-004343,2026-08-06,Southeast,East,SMB,True,421.55
OPP-004344,2026-08-06,Southeast,East,SMB,True,469.48
OPP-004345,2026-08-06,Southeast,East,SMB,True,531.31
OPP-004346,2026-08-06,Southeast,East,SMB,False,0.0
OPP-004347,2026-08-06,Southeast,East,SMB,False,0.0
OPP-004348,2026-08-06,Southeast,East,SMB,False,0.0
OPP-004349,2026-08-06,Southeast,East,Mid-Market,False,0.0
OPP-004350,2026-08-06,Southeast,East,Enterprise,False,0.0
OPP-004351,2026-08-06,Southeast,East,Enterprise,True,9935.83
OPP-004352,2026-08-06,Southeast,East,Mid-Market,False,0.0
OPP-004353,2026-08-06,Southeast,East,SMB,False,0.0
OPP-004354,2026-08-06,Southeast,East,Mid-Market,False,0.0
OPP-004355,2026-08-06,Southeast,East,Mid-Market,False,0.0
OPP-004356,2026-08-06,Southeast,East,SMB,True,724.63
OPP-004357,2026-08-06,Southeast,East,Mid-Market,False,0.0
OPP-004358,2026-08-06,Northwest,West,Mid-Market,False,0.0
OPP-004359,2026-08-06,Northwest,West,Mid-Market,False,0.0
OPP-004360,2026-08-06,Northwest,West,SMB,False,0.0
OPP-004361,2026-08-06,Northwest,West,SMB,False,0.0
OPP-004362,2026-08-06,Northwest,West,SMB,False,0.0
OPP-004363,2026-08-06,Northwest,West,SMB,True,888.43
OPP-004364,2026-08-06,Northwest,West,SMB,True,739.82
OPP-004365,2026-08-06,Northwest,West,Mid-Market,False,0.0
OPP-004366,2026-08-06,Northwest,West,SMB,False,0.0
OPP-004367,2026-08-06,Northwest,West,Mid-Market,False,0.0
OPP-004368,2026-08-06,Northwest,West,Mid-Market,False,0.0
OPP-004369,2026-08-06,Northwest,West,Mid-Market,True,1775.72
OPP-004370,2026-08-06,Northwest,West,SMB,False,0.0
OPP-004371,2026-08-06,Northwest,West,SMB,False,0.0
OPP-004372,2026-08-06,Northwest,West,SMB,True,654.25
OPP-004373,2026-08-06,Northwest,West,SMB,False,0.0
OPP-004374,2026-08-06,Northwest,West,Mid-Market,False,0.0
OPP-004375,2026-08-06,Northwest,West,Enterprise,True,11945.51
OPP-004376,2026-08-06,Northwest,West,SMB,True,593.8
OPP-004377,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004378,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004379,2026-08-06,Southwest,West,SMB,True,1076.14
OPP-004380,2026-08-06,Southwest,West,SMB,True,630.82
OPP-004381,2026-08-06,Southwest,West,Enterprise,False,0.0
OPP-004382,2026-08-06,Southwest,West,Mid-Market,False,0.0
OPP-004383,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004384,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004385,2026-08-06,Southwest,West,Mid-Market,False,0.0
OPP-004386,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004387,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004388,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004389,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004390,2026-08-06,Southwest,West,Mid-Market,False,0.0
OPP-004391,2026-08-06,Southwest,West,Enterprise,False,0.0
OPP-004392,2026-08-06,Southwest,West,Mid-Market,True,1991.75
OPP-004393,2026-08-06,Southwest,West,SMB,False,0.0
OPP-004394,2026-08-06,Southwest,West,Enterprise,False,0.0
OPP-004395,2026-08-07,Northeast,East,SMB,True,1214.17
OPP-004396,2026-08-07,Northeast,East,Mid-Market,True,1145.54
OPP-004397,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004398,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004399,2026-08-07,Northeast,East,Mid-Market,True,2767.12
OPP-004400,2026-08-07,Northeast,East,SMB,True,1273.65
OPP-004401,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004402,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004403,2026-08-07,Northeast,East,Mid-Market,True,1816.17
OPP-004404,2026-08-07,Northeast,East,SMB,True,632.61
OPP-004405,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004406,2026-08-07,Northeast,East,Mid-Market,False,0.0
OPP-004407,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004408,2026-08-07,Northeast,East,SMB,True,656.15
OPP-004409,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004410,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004411,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004412,2026-08-07,Northeast,East,Mid-Market,False,0.0
OPP-004413,2026-08-07,Northeast,East,SMB,False,0.0
OPP-004414,2026-08-07,Southeast,East,SMB,False,0.0
OPP-004415,2026-08-07,Southeast,East,Mid-Market,False,0.0
OPP-004416,2026-08-07,Southeast,East,SMB,True,738.01
OPP-004417,2026-08-07,Southeast,East,Enterprise,False,0.0
OPP-004418,2026-08-07,Southeast,East,Enterprise,False,0.0
OPP-004419,2026-08-07,Southeast,East,SMB,True,1033.78
OPP-004420,2026-08-07,Southeast,East,SMB,False,0.0
OPP-004421,2026-08-07,Southeast,East,Mid-Market,False,0.0
OPP-004422,2026-08-07,Southeast,East,Mid-Market,False,0.0
OPP-004423,2026-08-07,Southeast,East,SMB,True,1146.63
OPP-004424,2026-08-07,Southeast,East,SMB,False,0.0
OPP-004425,2026-08-07,Southeast,East,SMB,False,0.0
OPP-004426,2026-08-07,Southeast,East,SMB,False,0.0
OPP-004427,2026-08-07,Southeast,East,SMB,False,0.0
OPP-004428,2026-08-07,Southeast,East,SMB,False,0.0
OPP-004429,2026-08-07,Southeast,East,SMB,True,780.58
OPP-004430,2026-08-07,Southeast,East,SMB,False,0.0
OPP-004431,2026-08-07,Northwest,West,SMB,True,988.13
OPP-004432,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004433,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004434,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004435,2026-08-07,Northwest,West,Mid-Market,False,0.0
OPP-004436,2026-08-07,Northwest,West,SMB,True,747.41
OPP-004437,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004438,2026-08-07,Northwest,West,Enterprise,False,0.0
OPP-004439,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004440,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004441,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004442,2026-08-07,Northwest,West,SMB,True,626.06
OPP-004443,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004444,2026-08-07,Northwest,West,Mid-Market,False,0.0
OPP-004445,2026-08-07,Northwest,West,Mid-Market,False,0.0
OPP-004446,2026-08-07,Northwest,West,Mid-Market,False,0.0
OPP-004447,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004448,2026-08-07,Northwest,West,SMB,False,0.0
OPP-004449,2026-08-07,Northwest,West,Mid-Market,False,0.0
OPP-004450,2026-08-07,Northwest,West,SMB,True,950.0
OPP-004451,2026-08-07,Southwest,West,Mid-Market,False,0.0
OPP-004452,2026-08-07,Southwest,West,Mid-Market,True,5202.27
OPP-004453,2026-08-07,Southwest,West,Enterprise,True,6230.02
OPP-004454,2026-08-07,Southwest,West,SMB,False,0.0
OPP-004455,2026-08-07,Southwest,West,SMB,False,0.0
OPP-004456,2026-08-07,Southwest,West,SMB,True,1385.37
OPP-004457,2026-08-07,Southwest,West,SMB,False,0.0
OPP-004458,2026-08-07,Southwest,West,Mid-Market,False,0.0
OPP-004459,2026-08-07,Southwest,West,SMB,False,0.0
OPP-004460,2026-08-07,Southwest,West,SMB,False,0.0
OPP-004461,2026-08-07,Southwest,West,Mid-Market,False,0.0
OPP-004462,2026-08-07,Southwest,West,SMB,False,0.0
OPP-004463,2026-08-07,Southwest,West,Mid-Market,False,0.0
OPP-004464,2026-08-07,Southwest,West,Mid-Market,False,0.0
OPP-004465,2026-08-07,Southwest,West,SMB,False,0.0
OPP-004466,2026-08-07,Southwest,West,SMB,True,730.35
OPP-004467,2026-08-07,Southwest,West,Mid-Market,True,2316.78
OPP-004468,2026-08-07,Southwest,West,SMB,True,335.3
OPP-004469,2026-08-07,Southwest,West,SMB,True,887.92
OPP-004470,2026-08-07,Southwest,West,Mid-Market,False,0.0
OPP-004471,2026-08-07,Southwest,West,Mid-Market,False,0.0
OPP-004472,2026-08-07,Southwest,West,Enterprise,False,0.0
OPP-004473,2026-08-07,Southwest,West,Mid-Market,False,0.0
OPP-004474,2026-08-07,Southwest,West,SMB,False,0.0
OPP-004475,2026-08-08,Northeast,East,SMB,False,0.0
OPP-004476,2026-08-08,Northeast,East,Mid-Market,False,0.0
OPP-004477,2026-08-08,Northeast,East,SMB,False,0.0
OPP-004478,2026-08-08,Northeast,East,SMB,False,0.0
OPP-004479,2026-08-08,Northeast,East,Mid-Market,False,0.0
OPP-004480,2026-08-08,Northeast,East,SMB,False,0.0
OPP-004481,2026-08-08,Northeast,East,Mid-Market,False,0.0
OPP-004482,2026-08-08,Northeast,East,SMB,True,813.64
OPP-004483,2026-08-08,Southeast,East,SMB,False,0.0
OPP-004484,2026-08-08,Southeast,East,SMB,False,0.0
OPP-004485,2026-08-08,Southeast,East,Enterprise,True,8673.82
OPP-004486,2026-08-08,Southeast,East,SMB,False,0.0
OPP-004487,2026-08-08,Southeast,East,Mid-Market,False,0.0
OPP-004488,2026-08-08,Southeast,East,SMB,False,0.0
OPP-004489,2026-08-08,Southeast,East,Mid-Market,False,0.0
OPP-004490,2026-08-08,Southeast,East,SMB,False,0.0
OPP-004491,2026-08-08,Southeast,East,Mid-Market,False,0.0
OPP-004492,2026-08-08,Southeast,East,SMB,False,0.0
OPP-004493,2026-08-08,Northwest,West,SMB,False,0.0
OPP-004494,2026-08-08,Northwest,West,Enterprise,True,11782.14
OPP-004495,2026-08-08,Northwest,West,SMB,True,796.56
OPP-004496,2026-08-08,Northwest,West,SMB,False,0.0
OPP-004497,2026-08-08,Northwest,West,SMB,False,0.0
OPP-004498,2026-08-08,Southwest,West,SMB,False,0.0
OPP-004499,2026-08-08,Southwest,West,SMB,True,475.06
OPP-004500,2026-08-08,Southwest,West,SMB,True,796.17
OPP-004501,2026-08-08,Southwest,West,SMB,False,0.0
OPP-004502,2026-08-08,Southwest,West,Mid-Market,False,0.0
OPP-004503,2026-08-08,Southwest,West,Mid-Market,False,0.0
OPP-004504,2026-08-08,Southwest,West,Enterprise,True,3839.17
OPP-004505,2026-08-08,Southwest,West,Mid-Market,False,0.0
OPP-004506,2026-08-08,Southwest,West,SMB,True,922.67
OPP-004507,2026-08-08,Southwest,West,SMB,False,0.0
OPP-004508,2026-08-08,Southwest,West,Mid-Market,False,0.0
OPP-004509,2026-08-08,Southwest,West,Mid-Market,False,0.0
OPP-004510,2026-08-09,Northeast,East,SMB,False,0.0
OPP-004511,2026-08-09,Northeast,East,SMB,True,1001.61
OPP-004512,2026-08-09,Northeast,East,Mid-Market,False,0.0
OPP-004513,2026-08-09,Northeast,East,Mid-Market,False,0.0
OPP-004514,2026-08-09,Northeast,East,SMB,False,0.0
OPP-004515,2026-08-09,Northeast,East,Mid-Market,False,0.0
OPP-004516,2026-08-09,Northeast,East,Enterprise,False,0.0
OPP-004517,2026-08-09,Northeast,East,SMB,False,0.0
OPP-004518,2026-08-09,Northeast,East,Mid-Market,False,0.0
OPP-004519,2026-08-09,Northeast,East,Mid-Market,False,0.0
OPP-004520,2026-08-09,Northeast,East,SMB,False,0.0
OPP-004521,2026-08-09,Southeast,East,SMB,False,0.0
OPP-004522,2026-08-09,Southeast,East,SMB,False,0.0
OPP-004523,2026-08-09,Southeast,East,SMB,True,980.36
OPP-004524,2026-08-09,Southeast,East,SMB,True,828.49
OPP-004525,2026-08-09,Southeast,East,Mid-Market,False,0.0
OPP-004526,2026-08-09,Southeast,East,SMB,False,0.0
OPP-004527,2026-08-09,Southeast,East,SMB,False,0.0
OPP-004528,2026-08-09,Southeast,East,Mid-Market,False,0.0
OPP-004529,2026-08-09,Southeast,East,SMB,False,0.0
OPP-004530,2026-08-09,Southeast,East,SMB,False,0.0
OPP-004531,2026-08-09,Southeast,East,Mid-Market,False,0.0
OPP-004532,2026-08-09,Southeast,East,SMB,False,0.0
OPP-004533,2026-08-09,Southeast,East,Enterprise,True,4294.22
OPP-004534,2026-08-09,Southeast,East,SMB,False,0.0
OPP-004535,2026-08-09,Northwest,West,SMB,True,657.2
OPP-004536,2026-08-09,Northwest,West,Enterprise,True,2730.12
OPP-004537,2026-08-09,Northwest,West,SMB,True,1209.64
OPP-004538,2026-08-09,Northwest,West,Enterprise,False,0.0
OPP-004539,2026-08-09,Northwest,West,Enterprise,False,0.0
OPP-004540,2026-08-09,Northwest,West,SMB,True,632.11
OPP-004541,2026-08-09,Northwest,West,SMB,False,0.0
OPP-004542,2026-08-09,Northwest,West,SMB,True,1180.9
OPP-004543,2026-08-09,Northwest,West,SMB,True,413.04
OPP-004544,2026-08-09,Northwest,West,SMB,False,0.0
OPP-004545,2026-08-09,Southwest,West,SMB,False,0.0
OPP-004546,2026-08-09,Southwest,West,SMB,False,0.0
OPP-004547,2026-08-09,Southwest,West,SMB,True,844.04
OPP-004548,2026-08-09,Southwest,West,SMB,False,0.0
OPP-004549,2026-08-09,Southwest,West,Mid-Market,False,0.0
OPP-004550,2026-08-09,Southwest,West,SMB,True,853.82
OPP-004551,2026-08-09,Southwest,West,SMB,True,1002.0
OPP-004552,2026-08-09,Southwest,West,Mid-Market,False,0.0
OPP-004553,2026-08-09,Southwest,West,Mid-Market,False,0.0
OPP-004554,2026-08-09,Southwest,West,Enterprise,False,0.0
OPP-004555,2026-08-09,Southwest,West,SMB,False,0.0
OPP-004556,2026-08-09,Southwest,West,Mid-Market,True,3116.9
OPP-004557,2026-08-09,Southwest,West,Mid-Market,False,0.0
OPP-004558,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004559,2026-08-10,Northeast,East,SMB,True,677.0
OPP-004560,2026-08-10,Northeast,East,SMB,True,892.34
OPP-004561,2026-08-10,Northeast,East,Mid-Market,False,0.0
OPP-004562,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004563,2026-08-10,Northeast,East,Mid-Market,True,3682.1
OPP-004564,2026-08-10,Northeast,East,Mid-Market,False,0.0
OPP-004565,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004566,2026-08-10,Northeast,East,SMB,True,661.6
OPP-004567,2026-08-10,Northeast,East,Mid-Market,False,0.0
OPP-004568,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004569,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004570,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004571,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004572,2026-08-10,Northeast,East,Mid-Market,True,2052.53
OPP-004573,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004574,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004575,2026-08-10,Northeast,East,Mid-Market,False,0.0
OPP-004576,2026-08-10,Northeast,East,Mid-Market,True,1230.39
OPP-004577,2026-08-10,Northeast,East,SMB,True,529.29
OPP-004578,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004579,2026-08-10,Northeast,East,SMB,True,1285.98
OPP-004580,2026-08-10,Northeast,East,SMB,False,0.0
OPP-004581,2026-08-10,Northeast,East,SMB,True,1669.86
OPP-004582,2026-08-10,Northeast,East,Mid-Market,False,0.0
OPP-004583,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004584,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004585,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004586,2026-08-10,Southeast,East,Mid-Market,False,0.0
OPP-004587,2026-08-10,Southeast,East,SMB,True,866.83
OPP-004588,2026-08-10,Southeast,East,Mid-Market,False,0.0
OPP-004589,2026-08-10,Southeast,East,Enterprise,False,0.0
OPP-004590,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004591,2026-08-10,Southeast,East,SMB,True,373.76
OPP-004592,2026-08-10,Southeast,East,SMB,True,896.37
OPP-004593,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004594,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004595,2026-08-10,Southeast,East,Mid-Market,False,0.0
OPP-004596,2026-08-10,Southeast,East,SMB,True,900.59
OPP-004597,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004598,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004599,2026-08-10,Southeast,East,SMB,False,0.0
OPP-004600,2026-08-10,Southeast,East,SMB,True,1328.55
OPP-004601,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004602,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004603,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004604,2026-08-10,Northwest,West,SMB,True,849.33
OPP-004605,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004606,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004607,2026-08-10,Northwest,West,Mid-Market,False,0.0
OPP-004608,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004609,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004610,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004611,2026-08-10,Northwest,West,Mid-Market,False,0.0
OPP-004612,2026-08-10,Northwest,West,SMB,True,719.4
OPP-004613,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004614,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004615,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004616,2026-08-10,Northwest,West,SMB,True,1341.59
OPP-004617,2026-08-10,Northwest,West,SMB,True,1553.49
OPP-004618,2026-08-10,Northwest,West,Enterprise,False,0.0
OPP-004619,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004620,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004621,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004622,2026-08-10,Northwest,West,Enterprise,False,0.0
OPP-004623,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004624,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004625,2026-08-10,Northwest,West,Enterprise,False,0.0
OPP-004626,2026-08-10,Northwest,West,SMB,False,0.0
OPP-004627,2026-08-10,Southwest,West,Mid-Market,False,0.0
OPP-004628,2026-08-10,Southwest,West,SMB,False,0.0
OPP-004629,2026-08-10,Southwest,West,SMB,True,873.53
OPP-004630,2026-08-10,Southwest,West,Mid-Market,False,0.0
OPP-004631,2026-08-10,Southwest,West,Mid-Market,False,0.0
OPP-004632,2026-08-10,Southwest,West,Mid-Market,False,0.0
OPP-004633,2026-08-10,Southwest,West,Enterprise,False,0.0
OPP-004634,2026-08-10,Southwest,West,Mid-Market,False,0.0
OPP-004635,2026-08-10,Southwest,West,Mid-Market,False,0.0
OPP-004636,2026-08-10,Southwest,West,Enterprise,False,0.0
OPP-004637,2026-08-10,Southwest,West,SMB,True,856.18
OPP-004638,2026-08-10,Southwest,West,Enterprise,False,0.0
OPP-004639,2026-08-10,Southwest,West,Mid-Market,False,0.0
OPP-004640,2026-08-11,Northeast,East,Mid-Market,True,3341.7
OPP-004641,2026-08-11,Northeast,East,SMB,False,0.0
OPP-004642,2026-08-11,Northeast,East,SMB,False,0.0
OPP-004643,2026-08-11,Northeast,East,Mid-Market,False,0.0
OPP-004644,2026-08-11,Northeast,East,Mid-Market,False,0.0
OPP-004645,2026-08-11,Northeast,East,Enterprise,False,0.0
OPP-004646,2026-08-11,Northeast,East,SMB,False,0.0
OPP-004647,2026-08-11,Northeast,East,SMB,True,1522.97
OPP-004648,2026-08-11,Northeast,East,Mid-Market,False,0.0
OPP-004649,2026-08-11,Northeast,East,SMB,False,0.0
OPP-004650,2026-08-11,Northeast,East,Mid-Market,True,2792.5
OPP-004651,2026-08-11,Northeast,East,SMB,False,0.0
OPP-004652,2026-08-11,Northeast,East,SMB,False,0.0
